"geo","geo_tipo","regiao","atividade","macrossetor","ano","vab_nominal","vab_lo95","vab_hi95","tipo","horizonte"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2014,12795.8275391129,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2015,12592.0619100375,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2016,12613.1231562366,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2017,12197.968543599,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2018,12636.4296453255,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2019,15612.1046531715,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2020,13053.0311549528,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2021,15556.7243952887,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2022,18676.3939632796,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2023,19698.4974639164,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2024,22018.8646044336,17615.4607773909,26422.2684314763,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2025,23418.7108001132,14293.338225002,34764.8621797983,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2026,25278.2062344344,11737.2111467834,46502.7906044712,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2027,26972.5635834562,9463.1761122684,61746.5236084356,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2028,28631.2992290034,7600.22413833674,81496.6171246572,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2029,30284.4463573235,6073.85032147747,107274.898022402,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2030,31849.8708327458,4828.96978462923,140351.91249469,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","comercio_veiculos","servicos",2031,33321.9481691654,3817.88207236104,182712.66032136,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2002,2603.4332288686,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2003,1441.0497031194,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2004,2328.9078684586,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2005,2922.3886974152,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2006,2202.5639147892,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2007,2340.7631247763,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2008,2757.7137477682,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2009,4431.2923951603,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2010,5863.70995100767,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2011,6034.08909726735,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2012,6281.49705239327,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2013,6338.20239704546,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2014,6674.93682899998,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2015,5487.71574581162,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2016,5682.08558967436,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2017,4514.60213491159,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2018,4870.86843228635,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2019,4899.74261891819,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2020,6117.07462069088,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2021,5253.04783372718,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2022,5979.22889466399,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2023,7099.49356297102,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2024,8597.27610737959,6919.76863459451,10274.7835801647,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2025,7658.297142476,4961.27855461818,10938.4511031582,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2026,7528.26678511359,3925.42874954044,12850.8077429369,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2027,7663.58509710551,3216.28689538152,15634.3279556656,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2028,9198.46453881001,3107.19732758059,22427.1651102812,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2029,8236.23410892377,2239.30308363817,23999.3529584025,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2030,7879.98050208968,1724.40803441364,27441.4971329141,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","construcao","industria",2031,7753.5129014356,1365.6647757211,32269.5553326049,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2002,659.6013505341,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2003,1006.57112367593,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2004,1266.4205857584,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2005,1349.5543623095,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2006,1314.9322688969,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2007,1686.2378022688,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2008,1175.16099433845,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2009,1253.0240400014,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2010,1393.52286183143,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2011,1121.65809971927,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2012,1216.87809176874,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2013,1290.39728119689,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2014,1571.42435205622,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2015,1938.50591053627,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2016,1676.60613980482,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2017,1879.2972564869,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2018,1814.31663005575,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2019,2324.52875811722,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2020,2362.70381676879,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2021,2012.24603858533,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2022,1953.68055091384,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2023,2130.91823372337,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2024,2069.1736873691,1098.31742861453,3220.51664104005,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2025,1986.07262853655,557.970637833225,4817.02108739943,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2026,1882.8839141735,279.167765997285,7125.1138272868,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2027,1778.98058850585,138.79194481769,10516.1838747846,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2028,1653.90575864481,67.6965143325272,15291.6434930488,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2029,1531.17539429815,32.7822868935461,22170.039075916,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2030,1400.68032069048,15.6384308624125,31799.793112271,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","eletricidade_gas_agua","industria",2031,1270.5060234381,7.37456410553265,45285.1070216167,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2002,7543.9234602723,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2003,7414.7615664669,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2004,7912.8038825251,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2005,9562.4512966082,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2006,10805.7943615945,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2007,11158.1554756159,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2008,12677.1418374678,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2009,13000.719004392,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2010,16620.0065543497,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2011,17629.216931122,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2012,17769.7397848608,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2013,18299.6644864135,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2014,22938.821514169,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2015,26621.0188748341,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2016,33433.1773575621,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2017,36185.57104142,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2018,36158.2743711177,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2019,40274.4582447908,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2020,38012.5620851096,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2021,39803.9438849647,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2022,58828.8665209965,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2023,67601.0098044761,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2024,77349.2479824391,54705.6383125929,103125.76876617,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2025,86359.5749865294,42389.9128597149,155898.996055586,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2026,94646.6276342856,32018.1613028561,232641.559427235,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2027,103163.291407505,23984.2171035636,346044.039802355,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2028,110697.375412283,17665.0633802393,507209.319779521,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2029,118519.1238907,12974.7438155983,742121.810459709,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2030,125749.696238167,9441.24805464828,1076280.28358251,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","financeiro_seguros","servicos",2031,132758.436848188,6834.93029164838,1553322.17200597,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2002,2990.30033742973,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2003,3305.14761664353,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2004,3749.72124450005,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2005,3991.79242543073,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2006,4208.11017408806,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2007,5601.84989015048,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2008,5534.02044910973,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2009,6616.12205981336,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2010,7870.18396280573,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2011,9290.78950265282,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2012,9955.11523744376,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2013,11040.2460737278,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2014,13167.8539563867,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2015,14519.469788676,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2016,14203.0595471828,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2017,15828.6999554665,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2018,16768.8407732662,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2019,16665.407235416,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2020,18464.2885487745,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2021,21812.589533053,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2022,21918.9439402842,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2023,24216.113610933,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2024,25673.2239138568,21432.141299198,30224.0999702823,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2025,26978.0902153533,18466.9492981659,37920.3832471859,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2026,28080.4774786606,15733.2102302101,47200.661915656,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2027,29211.6568253942,13373.5401677944,58810.7412151758,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2028,29987.8915710446,11198.9829674707,72420.4000078083,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2029,30744.2219972844,9350.15871351251,89193.8672427107,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2030,31234.9849167569,7723.4967207914,109017.651765356,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","imobiliaria","servicos",2031,31558.0531041597,6334.42685774524,132697.871102124,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2002,5.78191530335,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2003,52.45966979829,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2004,63.3546697503,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2005,79.83478157817,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2006,5.51734069964,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2007,9.37033090962,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2008,18.75855302359,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2009,26.90330575932,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2010,34.64509823156,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2011,24.06222783129,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2012,23.5845257558,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2013,26.52153306875,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2014,21.80611260721,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2015,14.53440868698,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2016,24.04180923483,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2017,8.87195463351,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2018,20.92720653033,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2019,23.94634589481,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2020,10.05343894964,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2021,33.93007893157,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2022,37.51032843483,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2023,20.6725914409791,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2024,23.5579075271167,6.07768056174856,41.0381344924849,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2025,25.9167006144633,1.72497190802887,78.6468816171738,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2026,28.3029895603705,0.485999456478533,149.618399400593,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2027,30.9336534996446,0.137036370131801,284.86218913999,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2028,33.4093337037227,0.0381833124888024,535.947566243671,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2029,36.0854723761386,0.0106399439357395,1008.41148022675,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2030,38.6774810688333,0.00294215998448719,1882.84455354401,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_extrativa","industria",2031,41.283537171254,0.000810188660109895,3500.93528173069,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2002,821.130047852,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2003,1126.4724667655,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2004,924.2851348297,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2005,1052.6086946645,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2006,1191.6168432465,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2007,1200.8637652708,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2008,1774.6456061898,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2009,1948.8308734654,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2010,1892.27100968169,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2011,2196.73553465191,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2012,2183.81422506228,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2013,2035.18949240099,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2014,3078.75449162268,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2015,2556.2278826237,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2016,2279.62368613856,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2017,2045.99689011199,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2018,2835.18602155006,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2019,2205.39030757104,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2020,2452.64069218388,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2021,2936.26568653482,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2022,3679.21414191883,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2023,4217.21366291488,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2024,4528.4254460618,2304.51032444795,7251.39408477761,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2025,4841.43822989552,1241.4661067219,12507.8672063231,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2026,5139.85584667916,663.307828623666,21443.1507712275,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2027,5463.44517939032,354.797915199682,36810.6163302997,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2028,5739.67753588494,187.565065944727,62454.4017063091,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2029,6030.6161670823,99.1696428203295,105975.225329201,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2030,6287.91288959051,52.0328397538458,178449.472240287,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","ind_transformacao","industria",2031,6529.01686143786,27.1877524975806,299241.770578061,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2002,1873.57783522,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2003,2338.1697837512,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2004,2837.0439666902,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2005,2891.7981021968,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2006,3817.4453668682,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2007,3853.5601160159,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2008,4664.7277204122,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2009,4987.9029816571,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2010,4993.94057419708,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2011,4881.94662455179,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2012,5109.47435267052,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2013,6338.54776445425,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2014,5521.15906524208,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2015,6273.58727630674,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2016,6464.96776182923,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2017,6337.84750867003,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2018,6989.21796349101,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2019,7677.75678626007,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2020,7656.09420625748,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2021,7452.40777476795,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2022,8397.14437175242,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2023,8643.54408088905,,,"Histórico","Histórico"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2024,9114.25193002373,8104.80847187319,10123.6953881743,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2025,9192.4852087757,7269.02888436323,11341.4614347854,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2026,9389.29870909911,6602.34688229876,12867.2955600204,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2027,9476.83526261635,5925.84436340876,14425.6533725997,"Projetado","Operacional"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2028,9522.76239583573,5295.06853241369,16101.0111165024,"Projetado","Exploratório"
"Distrito Federal","estado","Centro-Oeste","informacao_comunicacao","servicos",2029,9526.74318310141,4710.58475720589,17891.7449974926,"Projetado","Exploratório"
